DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DE,2019,21517,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DE,2020,21005,b
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DE,2021,21239,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DE,2022,21712,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2009,1388,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2010,1351,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2011,1354,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2012,1338,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2013,1333,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2014,1354,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2015,1382,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2016,1400,b
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2017,1414,b
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2018,1436,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2019,1459,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2020,1444,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2021,1458,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,DK,2022,1486,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2009,282,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2010,270,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2011,295,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2012,300,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2013,305,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2014,309,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2015,312,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2016,313,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2017,317,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2018,322,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2019,325,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2020,317,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2021,316,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EE,2022,325,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2009,2665,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2010,2545,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2011,2339,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2012,2118,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2013,2021,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2014,2018,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2015,2057,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2016,2091,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2017,2137,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2018,2186,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2019,2206,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2020,2091,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2021,2201,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,EL,2022,2321,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2009,10643,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2010,10338,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2011,10068,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2012,9520,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2013,9237,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2014,9364,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2015,9676,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2016,9910,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2017,10162,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2018,10420,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2019,10623,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2020,10288,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2021,10492,d
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ES,2022,10792,d
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2009,1218,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2010,1217,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2011,1234,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2012,1230,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2013,1215,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2014,1202,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2015,1189,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2016,1209,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2017,1224,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2018,1254,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2019,1265,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2020,1251,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2021,1271,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FI,2022,1291,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2009,13649,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2010,13685,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2011,13672,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2012,13625,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2013,13551,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2014,13474,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2015,13447,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2016,13502,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2017,13661,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2018,13756,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2019,13729,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2020,13652,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2021,13911,d
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,FR,2022,14171,d
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2009,936,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2010,899,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2011,872,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2012,835,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2013,803,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2014,836,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2015,840,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2016,845,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2017,868,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2018,879,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2019,891,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2020,883,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2021,887,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HR,2022,895,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2009,2007,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2010,1976,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2011,2002,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2012,2029,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2013,2085,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2014,2203,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2015,2265,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2016,2337,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2017,2390,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2018,2412,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2019,2436,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2020,2416,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2021,2417,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,HU,2022,2431,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2009,1059,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2010,999,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2011,975,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2012,967,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2013,1008,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2014,1038,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2015,1072,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2016,1108,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2017,1137,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2018,1166,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2019,1196,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2020,1165,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2021,1206,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IE,2022,1289,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2009,84,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2010,82,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2011,82,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2012,83,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2013,86,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2014,87,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2015,90,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2016,94,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2017,97,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2018,100,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2019,101,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2020,98,b
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2021,100,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IS,2022,106,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2009,13114,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2010,12945,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2011,12920,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2012,12687,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2013,12341,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2014,12333,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2015,12483,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2016,12648,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2017,12747,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2018,12843,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2019,12879,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2020,12541,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2021,12559,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,IT,2022,12884,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2009,616,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2010,579,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2011,590,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2012,603,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2013,620,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2014,632,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2015,637,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2016,643,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2017,636,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2018,654,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2019,656,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2020,650,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2021,660,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LT,2022,664,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2009,122,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2010,124,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2011,126,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2012,130,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2013,132,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2014,134,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2015,140,b
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2016,142,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2017,145,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2018,149,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2019,155,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2020,155,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2021,162,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LU,2022,164,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2009,418,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2010,391,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2011,405,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2012,416,
