DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2013,427,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2014,426,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2015,431,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2016,424,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2017,427,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2018,434,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2019,433,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2020,424,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2021,414,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,LV,2022,417,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2009,,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2010,,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2011,108,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2012,110,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2013,109,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2014,117,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2015,118,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2016,121,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2017,125,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2018,129,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2019,132,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2020,119,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2021,,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,ME,2022,,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2009,385,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2010,387,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2011,385,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2012,389,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2013,404,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2014,416,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2015,419,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2016,433,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2017,446,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2018,451,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2019,472,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2020,464,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2021,,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MK,2022,,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2009,104,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2010,105,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2011,106,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2012,107,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2013,110,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2014,113,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2015,118,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2016,123,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2017,129,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2018,138,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2019,148,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2020,151,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2021,154,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,MT,2022,159,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2009,4539,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2010,4467,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2011,4445,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2012,4444,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2013,4392,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2014,4373,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2015,4404,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2016,4451,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2017,4517,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2018,4592,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2019,4653,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2020,4642,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2021,4704,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NL,2022,4841,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2009,1273,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2010,1267,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2011,1291,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2012,1313,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2013,1321,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2014,1333,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2015,1337,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2016,1333,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2017,1340,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2018,1366,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2019,1381,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2020,1371,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2021,1392,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,NO,2022,1434,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2009,8251,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2010,8115,b
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2011,8197,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2012,8226,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2013,8236,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2014,8384,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2015,8481,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2016,8568,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2017,8704,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2018,8731,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2019,8770,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2020,8733,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2021,8869,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PL,2022,8834,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2009,2338,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2010,2290,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2011,2242,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2012,2105,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2013,2052,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2014,2110,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2015,2140,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2016,2171,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2017,2255,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2018,2302,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2019,2320,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2020,2256,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2021,2314,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,PT,2022,2340,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2009,4310,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2010,4154,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2011,4086,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2012,4135,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2013,4137,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2014,4202,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2015,4261,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2016,4278,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2017,4357,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2018,4420,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2019,4464,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2020,4418,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2021,4466,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RO,2022,4446,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2009,,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2010,1356,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2011,1305,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2012,1294,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2013,1317,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2014,1359,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2015,1372,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2016,1415,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2017,1442,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2018,1466,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2019,1480,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2020,1476,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2021,1520,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,RS,2022,1539,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2009,2268,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2010,2289,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2011,2333,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2012,2328,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2013,2352,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2014,2369,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2015,2397,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2016,2435,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2017,2491,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2018,2533,b
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2019,2557,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2020,2525,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2021,2547,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SE,2022,2631,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2009,512,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2010,503,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2011,490,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2012,486,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2013,480,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2014,482,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2015,487,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2016,480,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2017,501,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2018,514,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2019,519,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2020,516,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2021,517,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SI,2022,524,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2009,1313,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2010,1271,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2011,1278,b
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2012,1289,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2013,1281,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2014,1301,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2015,1330,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2016,1359,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2017,1363,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2018,1387,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2019,1387,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2020,1357,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2021,1340,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,SK,2022,1358,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2009,14992,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2010,15744,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2011,16671,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2012,17054,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2013,17403,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2014,17749,b
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2015,18049,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2016,18354,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2017,18870,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2018,19091,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2019,18536,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2020,17945,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2021,,
ESTAT:LFSI_EMP_A(1.0),20/06/23 23:00:00,A,EMP_LFS,M,Y15-64,THS_PER,TR,2022,,
